user_id,week,team1,team2,user_prob,game_outcome
1513,1,WSH,LAC,0.47,0
1513,1,HOU,JAX,0.48,1
1513,1,TEN,ARI,0.59,0
1513,1,BUF,PIT,0.62,0
1513,1,LAR,CHI,0.65,1
1513,1,KC,CLE,0.65,1
1513,1,TB,DAL,0.65,1
1513,1,CAR,NYJ,0.69,1
1513,2,BAL,KC,0.0,1
1513,2,CAR,NO,0.3,1
1513,2,IND,LAR,0.3,0
1513,2,LAC,DAL,0.35,0
1513,2,MIA,BUF,0.35,0
1513,2,JAX,DEN,0.4,0
1513,2,PHI,SF,0.4,0
1513,2,CHI,CIN,0.42,1
1513,2,NYJ,NE,0.42,0
1513,2,PIT,OAK,0.45,0
1513,2,WSH,NYG,0.55,1
1513,2,ARI,MIN,0.6,1
1513,2,SEA,TEN,0.65,0
1513,2,GB,DET,0.75,1
1513,2,TB,ATL,1.0,1
1513,2,CLE,HOU,1.0,1
1513,3,HOU,CAR,0.3,0
1514,1,DET,SF,0.26,0
1514,1,CIN,MIN,0.3,1
1514,1,HOU,JAX,0.34,1
1514,1,NO,GB,0.34,1
1514,1,IND,SEA,0.35,0
1514,1,NYG,DEN,0.39,0
1514,1,NE,MIA,0.41,0
1514,1,TEN,ARI,0.45,0
1514,1,OAK,BAL,0.45,1
1514,1,KC,CLE,0.56,1
1514,1,WSH,LAC,0.64,0
1514,1,ATL,PHI,0.69,0
1514,1,CAR,NYJ,0.76,1
1514,1,BUF,PIT,0.79,0
1514,1,TB,DAL,0.88,1
1514,1,LAR,CHI,0.9,1
1514,2,IND,LAR,0.19,0
1514,2,BAL,KC,0.24,1
1514,2,CAR,NO,0.25,1
1514,2,JAX,DEN,0.26,0
1514,2,NYJ,NE,0.29,0
1514,2,MIA,BUF,0.39,0
1514,2,LAC,DAL,0.4,0
1514,2,WSH,NYG,0.6,1
1514,2,PHI,SF,0.63,0
1514,2,CHI,CIN,0.63,1
1514,2,GB,DET,0.63,1
1514,2,CLE,HOU,0.74,1
1514,2,ARI,MIN,0.77,1
1514,2,PIT,OAK,0.78,0
1514,2,SEA,TEN,0.83,0
1514,2,TB,ATL,0.9,1
1514,3,HOU,CAR,0.13,0
1515,2,JAX,DEN,0.21,0
1515,2,BAL,KC,0.24,1
1515,2,NYJ,NE,0.32,0
1515,2,MIA,BUF,0.33,0
1515,2,CAR,NO,0.33,1
1515,2,IND,LAR,0.4,0
1515,2,CHI,CIN,0.5,1
1515,2,LAC,DAL,0.68,0
1515,2,WSH,NYG,0.74,1
1515,2,ARI,MIN,0.75,1
1515,2,SEA,TEN,0.76,0
1515,2,GB,DET,0.78,1
1515,2,CLE,HOU,0.9,1
1515,2,TB,ATL,0.91,1
1516,1,DET,SF,0.4,0
1516,1,HOU,JAX,0.48,1
1516,1,OAK,BAL,0.48,1
1516,1,NO,GB,0.5,1
1516,1,NYG,DEN,0.5,0
1516,1,CIN,MIN,0.5,1
1516,1,NE,MIA,0.5,0
1516,1,WSH,LAC,0.5,0
1516,1,IND,SEA,0.51,0
1516,1,TEN,ARI,0.52,0
1516,1,ATL,PHI,0.52,0
1516,1,BUF,PIT,0.6,0
1516,1,KC,CLE,0.6,1
1516,1,TB,DAL,0.6,1
1516,1,CAR,NYJ,0.7,1
1516,1,LAR,CHI,1.0,1
1516,2,IND,LAR,0.35,0
1516,2,JAX,DEN,0.4,0
1516,2,MIA,BUF,0.48,0
1516,2,BAL,KC,0.48,1
1516,2,CAR,NO,0.48,1
1516,2,NYJ,NE,0.48,0
1516,2,PHI,SF,0.5,0
1516,2,CHI,CIN,0.5,1
1516,2,ARI,MIN,0.5,1
1516,2,WSH,NYG,0.52,1
1516,2,LAC,DAL,0.52,0
1516,2,PIT,OAK,0.59,0
1516,2,SEA,TEN,0.6,0
1516,2,CLE,HOU,0.75,1
1516,2,TB,ATL,0.75,1
1516,2,GB,DET,0.86,1
1516,3,HOU,CAR,0.3,0
1517,1,CIN,MIN,0.2,1
1517,1,HOU,JAX,0.21,1
1517,1,IND,SEA,0.25,0
1517,1,NYG,DEN,0.25,0
1517,1,CAR,NYJ,0.26,1
1517,1,TEN,ARI,0.3,0
1517,1,WSH,LAC,0.36,0
1517,1,DET,SF,0.48,0
1517,1,BUF,PIT,0.53,0
1517,1,OAK,BAL,0.61,1
1517,1,TB,DAL,0.62,1
1517,1,KC,CLE,0.64,1
1517,1,NO,GB,0.64,1
1517,1,ATL,PHI,0.65,0
1517,1,NE,MIA,0.78,0
1517,1,LAR,CHI,0.83,1
1517,2,BAL,KC,0.17,1
1517,2,IND,LAR,0.2,0
1517,2,CAR,NO,0.2,1
1517,2,LAC,DAL,0.36,0
1517,2,MIA,BUF,0.37,0
1517,2,PHI,SF,0.38,0
1517,2,GB,DET,0.4,1
1517,2,NYJ,NE,0.4,0
1517,2,JAX,DEN,0.42,0
1517,2,CHI,CIN,0.53,1
1517,2,WSH,NYG,0.56,1
1517,2,SEA,TEN,0.62,0
1517,2,ARI,MIN,0.64,1
1517,2,TB,ATL,0.64,1
1517,2,CLE,HOU,0.7,1
1518,1,DET,SF,0.0,0
1518,1,NO,GB,0.15,1
1518,1,OAK,BAL,0.25,1
1518,1,WSH,LAC,0.26,0
1518,1,HOU,JAX,0.35,1
1518,1,IND,SEA,0.35,0
1518,1,KC,CLE,0.45,1
1518,1,CIN,MIN,0.49,1
1518,1,CAR,NYJ,0.51,1
1518,1,TB,DAL,0.55,1
1518,1,NE,MIA,0.57,0
1518,1,NYG,DEN,0.62,0
1518,1,ATL,PHI,0.66,0
1518,1,LAR,CHI,0.73,1
1518,1,BUF,PIT,0.85,0
1518,1,TEN,ARI,1.0,0
1519,1,DET,SF,0.16,0
1519,1,NO,GB,0.2,1
1519,1,HOU,JAX,0.21,1
1519,1,CIN,MIN,0.28,1
1519,1,WSH,LAC,0.36,0
1519,1,OAK,BAL,0.46,1
1519,1,LAR,CHI,0.51,1
1519,1,NYG,DEN,0.54,0
1519,1,ATL,PHI,0.6,0
1519,1,IND,SEA,0.62,0
1519,1,TEN,ARI,0.72,0
1519,1,CAR,NYJ,0.8,1
1519,1,BUF,PIT,0.85,0
1519,1,KC,CLE,0.91,1
1519,1,NE,MIA,1.0,0
1520,1,OAK,BAL,0.25,1
1520,1,DET,SF,0.3,0
1520,1,WSH,LAC,0.38,0
1520,1,CIN,MIN,0.4,1
1520,1,IND,SEA,0.4,0
1520,1,ATL,PHI,0.47,0
1520,1,NO,GB,0.5,1
1520,1,HOU,JAX,0.55,1
1520,1,CAR,NYJ,0.55,1
1520,1,BUF,PIT,0.55,0
1520,1,KC,CLE,0.55,1
1520,1,TB,DAL,0.58,1
1520,1,LAR,CHI,0.6,1
1520,1,NE,MIA,0.65,0
1520,1,NYG,DEN,0.65,0
1520,1,TEN,ARI,0.67,0
1520,2,NYJ,NE,0.25,0
1520,2,IND,LAR,0.3,0
1520,2,BAL,KC,0.3,1
1520,2,JAX,DEN,0.32,0
1520,2,MIA,BUF,0.4,0
1520,2,CHI,CIN,0.43,1
1520,2,CAR,NO,0.44,1
1520,2,LAC,DAL,0.45,0
1520,2,WSH,NYG,0.53,1
1520,2,PIT,OAK,0.55,0
1520,2,PHI,SF,0.6,0
1520,2,SEA,TEN,0.6,0
1520,2,CLE,HOU,0.65,1
1520,2,ARI,MIN,0.65,1
1520,2,GB,DET,0.75,1
1520,2,TB,ATL,0.75,1
1520,3,HOU,CAR,0.3,0
1521,2,JAX,DEN,0.28,0
1521,2,CAR,NO,0.44,1
1521,2,PHI,SF,0.45,0
1521,2,GB,DET,0.45,1
1521,2,CHI,CIN,0.45,1
1521,2,MIA,BUF,0.45,0
1521,2,LAC,DAL,0.45,0
1521,2,IND,LAR,0.46,0
1521,2,NYJ,NE,0.54,0
1521,2,BAL,KC,0.55,1
1521,2,SEA,TEN,0.6,0
1521,2,PIT,OAK,0.64,0
1521,2,ARI,MIN,0.67,1
1521,2,TB,ATL,0.68,1
1521,2,CLE,HOU,0.7,1
1522,1,OAK,BAL,0.39,1
1522,2,JAX,DEN,0.31,0
1522,2,NYJ,NE,0.35,0
1522,2,BAL,KC,0.4,1
1522,2,MIA,BUF,0.42,0
1522,2,IND,LAR,0.44,0
1522,2,LAC,DAL,0.45,0
1522,2,CAR,NO,0.45,1
1522,2,PHI,SF,0.46,0
1522,2,CHI,CIN,0.52,1
1522,2,WSH,NYG,0.55,1
1522,2,ARI,MIN,0.6,1
1522,2,SEA,TEN,0.6,0
1522,2,PIT,OAK,0.7,0
1522,2,TB,ATL,0.9,1
1522,2,CLE,HOU,0.9,1
1522,2,GB,DET,1.0,1
1522,3,HOU,CAR,0.2,0
1523,1,DET,SF,0.0,0
1523,1,CIN,MIN,0.25,1
1523,1,NO,GB,0.31,1
1523,1,NYG,DEN,0.33,0
1523,1,IND,SEA,0.35,0
1523,1,HOU,JAX,0.5,1
1523,1,WSH,LAC,0.51,0
1523,1,NE,MIA,0.57,0
1523,1,OAK,BAL,0.58,1
1523,1,BUF,PIT,0.65,0
1523,1,CAR,NYJ,0.68,1
1523,1,ATL,PHI,0.68,0
1523,1,KC,CLE,0.72,1
1523,1,TEN,ARI,0.8,0
1523,1,LAR,CHI,0.87,1
1523,1,TB,DAL,0.88,1
1523,2,NYJ,NE,0.31,0
1523,2,PHI,SF,0.32,0
1523,2,IND,LAR,0.33,0
1523,2,CAR,NO,0.35,1
1523,2,MIA,BUF,0.38,0
1523,2,BAL,KC,0.38,1
1523,2,ARI,MIN,0.39,1
1523,2,JAX,DEN,0.39,0
1523,2,PIT,OAK,0.42,0
1523,2,LAC,DAL,0.43,0
1523,2,WSH,NYG,0.59,1
1523,2,CHI,CIN,0.59,1
1523,2,SEA,TEN,0.63,0
1523,2,TB,ATL,0.82,1
1523,2,CLE,HOU,1.0,1
1523,2,GB,DET,1.0,1
1523,3,HOU,CAR,0.2,0
1524,1,HOU,JAX,0.15,1
1524,1,DET,SF,0.15,0
1524,1,CIN,MIN,0.2,1
1524,1,IND,SEA,0.2,0
1524,1,NO,GB,0.25,1
1524,1,NYG,DEN,0.25,0
1524,1,OAK,BAL,0.26,1
1524,1,TEN,ARI,0.3,0
1524,1,WSH,LAC,0.4,0
1524,1,NE,MIA,0.65,0
1524,1,ATL,PHI,0.8,0
1524,1,CAR,NYJ,0.85,1
1524,1,LAR,CHI,0.88,1
1524,1,KC,CLE,0.9,1
1524,1,BUF,PIT,0.9,0
1524,1,TB,DAL,0.95,1
1524,2,NYJ,NE,0.02,0
1524,2,BAL,KC,0.15,1
1524,2,MIA,BUF,0.15,0
1524,2,JAX,DEN,0.2,0
1524,2,IND,LAR,0.25,0
1524,2,PHI,SF,0.3,0
1524,2,PIT,OAK,0.3,0
1524,2,CAR,NO,0.3,1
1524,2,LAC,DAL,0.35,0
1524,2,CHI,CIN,0.4,1
1524,2,ARI,MIN,0.7,1
1524,2,GB,DET,0.7,1
1524,2,CLE,HOU,0.8,1
1524,2,SEA,TEN,0.8,0
1524,2,WSH,NYG,0.85,1
1524,2,TB,ATL,0.95,1
1524,3,HOU,CAR,0.35,0
1525,1,NO,GB,0.2,1
1525,1,NE,MIA,0.25,0
1525,1,HOU,JAX,0.27,1
1525,1,OAK,BAL,0.33,1
1525,1,DET,SF,0.34,0
1525,1,ATL,PHI,0.35,0
1525,1,CIN,MIN,0.35,1
1525,1,WSH,LAC,0.37,0
1525,1,IND,SEA,0.4,0
1525,1,TEN,ARI,0.42,0
1525,1,NYG,DEN,0.5,0
1525,1,LAR,CHI,0.62,1
1525,1,CAR,NYJ,0.65,1
1525,1,BUF,PIT,0.72,0
1525,1,TB,DAL,0.74,1
1525,1,KC,CLE,0.85,1
1526,3,HOU,CAR,0.2,0
1527,1,OAK,BAL,0.0,1
1527,1,NO,GB,0.25,1
1527,1,DET,SF,0.3,0
1527,1,CIN,MIN,0.39,1
1527,1,IND,SEA,0.4,0
1527,1,WSH,LAC,0.41,0
1527,1,NE,MIA,0.43,0
1527,1,HOU,JAX,0.44,1
1527,1,NYG,DEN,0.45,0
1527,1,ATL,PHI,0.54,0
1527,1,CAR,NYJ,0.7,1
1527,1,TEN,ARI,0.75,0
1527,1,TB,DAL,0.75,1
1527,1,KC,CLE,0.85,1
1527,1,LAR,CHI,1.0,1
1527,1,BUF,PIT,1.0,0
1527,2,NYJ,NE,0.0,0
1527,2,IND,LAR,0.1,0
1527,2,BAL,KC,0.15,1
1527,2,MIA,BUF,0.28,0
1527,2,CAR,NO,0.35,1
1527,2,JAX,DEN,0.4,0
1527,2,PHI,SF,0.4,0
1527,2,CHI,CIN,0.45,1
1527,2,LAC,DAL,0.55,0
1527,2,PIT,OAK,0.64,0
1527,2,SEA,TEN,0.65,0
1527,2,GB,DET,0.66,1
1527,2,ARI,MIN,0.7,1
1527,2,TB,ATL,1.0,1
1527,2,CLE,HOU,1.0,1
1527,3,HOU,CAR,0.3,0
1528,1,DET,SF,0.25,0
1528,1,NO,GB,0.4,1
1528,1,CIN,MIN,0.4,1
1528,1,WSH,LAC,0.4,0
1528,1,HOU,JAX,0.41,1
1528,1,IND,SEA,0.42,0
1528,1,OAK,BAL,0.44,1
1528,1,TEN,ARI,0.45,0
1528,1,NE,MIA,0.46,0
1528,1,NYG,DEN,0.54,0
1528,1,KC,CLE,0.6,1
1528,1,ATL,PHI,0.68,0
1528,1,CAR,NYJ,0.7,1
1528,1,LAR,CHI,0.75,1
1528,1,TB,DAL,0.75,1
1528,1,BUF,PIT,0.82,0
1528,2,PHI,SF,0.3,0
1528,2,BAL,KC,0.3,1
1528,2,NYJ,NE,0.32,0
1528,2,JAX,DEN,0.34,0
1528,2,CAR,NO,0.35,1
1528,2,MIA,BUF,0.36,0
1528,2,IND,LAR,0.39,0
1528,2,CHI,CIN,0.43,1
1528,2,WSH,NYG,0.43,1
1528,2,LAC,DAL,0.46,0
1528,2,PIT,OAK,0.62,0
1528,2,GB,DET,0.67,1
1528,2,ARI,MIN,0.68,1
1528,2,SEA,TEN,0.69,0
1528,2,TB,ATL,0.9,1
1528,2,CLE,HOU,0.9,1
1528,3,HOU,CAR,0.28,0
1529,1,DET,SF,0.31,0
1529,1,NO,GB,0.38,1
1529,1,HOU,JAX,0.39,1
1529,1,OAK,BAL,0.4,1
1529,1,TEN,ARI,0.4,0
1529,1,CIN,MIN,0.4,1
1529,1,IND,SEA,0.45,0
1529,1,NE,MIA,0.45,0
1529,1,WSH,LAC,0.46,0
1529,1,NYG,DEN,0.55,0
1529,1,KC,CLE,0.56,1
1529,1,CAR,NYJ,0.65,1
1529,1,ATL,PHI,0.7,0
1529,1,LAR,CHI,0.75,1
1529,1,TB,DAL,0.75,1
1529,1,BUF,PIT,0.8,0
1529,2,JAX,DEN,0.2,0
1529,2,CAR,NO,0.3,1
1529,2,MIA,BUF,0.35,0
1529,2,CHI,CIN,0.45,1
1529,2,BAL,KC,0.45,1
1529,2,ARI,MIN,0.45,1
1529,2,LAC,DAL,0.45,0
1529,2,NYJ,NE,0.46,0
1529,2,IND,LAR,0.6,0
1529,2,PHI,SF,0.6,0
1529,2,WSH,NYG,0.6,1
1529,2,GB,DET,0.65,1
1529,2,PIT,OAK,0.7,0
1529,2,SEA,TEN,0.7,0
1529,2,CLE,HOU,0.75,1
1529,2,TB,ATL,0.9,1
1529,3,HOU,CAR,0.2,0
1530,1,DET,SF,0.2,0
1530,1,HOU,JAX,0.35,1
1530,1,IND,SEA,0.4,0
1530,1,OAK,BAL,0.44,1
1530,1,TEN,ARI,0.45,0
1530,1,NO,GB,0.46,1
1530,1,KC,CLE,0.53,1
1530,1,NYG,DEN,0.54,0
1530,1,WSH,LAC,0.55,0
1530,1,CIN,MIN,0.6,1
1530,1,LAR,CHI,0.62,1
1530,1,NE,MIA,0.64,0
1530,1,CAR,NYJ,0.65,1
1530,1,ATL,PHI,0.75,0
1530,1,BUF,PIT,0.75,0
1530,1,TB,DAL,0.81,1
1531,1,DET,SF,0.28,0
1531,1,OAK,BAL,0.38,1
1531,1,CIN,MIN,0.42,1
1531,1,HOU,JAX,0.42,1
1531,1,WSH,LAC,0.45,0
1531,1,NE,MIA,0.58,0
1531,1,IND,SEA,0.58,0
1531,1,NYG,DEN,0.58,0
1531,1,TEN,ARI,0.58,0
1531,1,NO,GB,0.62,1
1531,1,ATL,PHI,0.62,0
1531,1,CAR,NYJ,0.65,1
1531,1,KC,CLE,0.68,1
1531,1,BUF,PIT,0.68,0
1531,1,LAR,CHI,0.72,1
1531,1,TB,DAL,0.72,1
1531,2,NYJ,NE,0.34,0
1531,2,JAX,DEN,0.35,0
1531,2,BAL,KC,0.4,1
1531,2,IND,LAR,0.41,0
1531,2,CAR,NO,0.42,1
1531,2,MIA,BUF,0.42,0
1531,2,PHI,SF,0.42,0
1531,2,CHI,CIN,0.58,1
1531,2,LAC,DAL,0.58,0
1531,2,ARI,MIN,0.58,1
1531,2,SEA,TEN,0.68,0
1531,2,PIT,OAK,0.68,0
1531,2,GB,DET,0.79,1
1531,2,TB,ATL,0.82,1
1531,2,CLE,HOU,0.83,1
1531,3,HOU,CAR,0.28,0
1532,2,CAR,NO,0.12,1
1532,2,PHI,SF,0.17,0
1532,2,NYJ,NE,0.2,0
1532,2,LAC,DAL,0.23,0
1532,2,JAX,DEN,0.24,0
1532,2,MIA,BUF,0.28,0
1532,2,BAL,KC,0.29,1
1532,2,PIT,OAK,0.36,0
1532,2,IND,LAR,0.36,0
1532,2,ARI,MIN,0.45,1
1532,2,CHI,CIN,0.69,1
1532,2,GB,DET,0.85,1
1532,2,SEA,TEN,0.9,0
1532,2,TB,ATL,0.98,1
1532,2,CLE,HOU,0.98,1
1533,1,NO,GB,0.3,1
1533,1,OAK,BAL,0.3,1
1533,1,IND,SEA,0.3,0
1533,1,DET,SF,0.3,0
1533,1,CIN,MIN,0.3,1
1533,1,HOU,JAX,0.3,1
1533,1,BUF,PIT,0.49,0
1533,1,WSH,LAC,0.49,0
1533,1,ATL,PHI,0.51,0
1533,1,KC,CLE,0.51,1
1533,1,TEN,ARI,0.7,0
1533,1,NE,MIA,0.7,0
1533,1,CAR,NYJ,0.7,1
1533,1,LAR,CHI,0.7,1
1533,1,NYG,DEN,0.7,0
1533,1,TB,DAL,0.7,1
1533,2,CHI,CIN,0.2,1
1533,2,CAR,NO,0.2,1
1533,2,BAL,KC,0.2,1
1533,2,PHI,SF,0.2,0
1533,2,IND,LAR,0.2,0
1533,2,JAX,DEN,0.2,0
1533,2,MIA,BUF,0.2,0
1533,2,NYJ,NE,0.2,0
1533,2,WSH,NYG,0.8,1
1533,2,GB,DET,0.8,1
1533,2,ARI,MIN,0.8,1
1533,2,TB,ATL,0.8,1
1533,2,LAC,DAL,0.8,0
1533,2,SEA,TEN,0.8,0
1533,2,CLE,HOU,0.8,1
1533,2,PIT,OAK,0.8,0
1534,1,OAK,BAL,0.17,1
1534,1,HOU,JAX,0.2,1
1534,1,NO,GB,0.25,1
1534,1,NE,MIA,0.3,0
1534,1,DET,SF,0.3,0
1534,1,WSH,LAC,0.35,0
1534,1,CIN,MIN,0.35,1
1534,1,NYG,DEN,0.43,0
1534,1,KC,CLE,0.45,1
1534,1,TEN,ARI,0.58,0
1534,1,IND,SEA,0.6,0
1534,1,ATL,PHI,0.7,0
1534,1,CAR,NYJ,0.75,1
1534,1,BUF,PIT,0.8,0
1534,1,TB,DAL,0.85,1
1534,1,LAR,CHI,0.9,1
1535,1,CIN,MIN,0.3,1
1535,1,IND,SEA,0.31,0
1535,1,NO,GB,0.31,1
1535,1,OAK,BAL,0.33,1
1535,1,DET,SF,0.33,0
1535,1,WSH,LAC,0.4,0
1535,1,NE,MIA,0.4,0
1535,1,NYG,DEN,0.55,0
1535,1,CAR,NYJ,0.57,1
1535,1,HOU,JAX,0.58,1
1535,1,TEN,ARI,0.6,0
1535,1,ATL,PHI,0.66,0
1535,1,KC,CLE,0.68,1
1535,1,LAR,CHI,0.73,1
1535,1,TB,DAL,0.74,1
1536,2,IND,LAR,0.19,0
1536,2,JAX,DEN,0.25,0
1536,2,MIA,BUF,0.3,0
1536,2,PHI,SF,0.3,0
1536,2,CAR,NO,0.3,1
1536,2,CHI,CIN,0.4,1
1536,2,BAL,KC,0.4,1
1536,2,NYJ,NE,0.4,0
1536,2,LAC,DAL,0.4,0
1536,2,PIT,OAK,0.55,0
1536,2,GB,DET,0.6,1
1536,2,WSH,NYG,0.7,1
1536,2,ARI,MIN,0.7,1
1536,2,TB,ATL,0.9,1
1536,2,SEA,TEN,1.0,0
1536,2,CLE,HOU,1.0,1
1537,1,DET,SF,0.11,0
1537,1,NYG,DEN,0.27,0
1537,1,CIN,MIN,0.27,1
1537,1,HOU,JAX,0.33,1
1537,1,NO,GB,0.34,1
1537,1,OAK,BAL,0.42,1
1537,1,IND,SEA,0.45,0
1537,1,TEN,ARI,0.46,0
1537,1,CAR,NYJ,0.49,1
1537,1,ATL,PHI,0.57,0
1537,1,KC,CLE,0.6,1
1537,1,NE,MIA,0.63,0
1537,1,BUF,PIT,0.7,0
1537,1,WSH,LAC,0.71,0
1537,1,LAR,CHI,0.86,1
1537,2,JAX,DEN,0.22,0
1537,2,NYJ,NE,0.29,0
1537,2,IND,LAR,0.33,0
1537,2,PHI,SF,0.36,0
1537,2,MIA,BUF,0.39,0
1537,2,BAL,KC,0.4,1
1537,2,CAR,NO,0.4,1
1537,2,WSH,NYG,0.54,1
1537,2,ARI,MIN,0.59,1
1537,2,LAC,DAL,0.6,0
1537,2,CHI,CIN,0.66,1
1537,2,SEA,TEN,0.69,0
1537,2,PIT,OAK,0.77,0
1537,2,GB,DET,0.88,1
1537,2,TB,ATL,0.93,1
1537,2,CLE,HOU,0.96,1
1537,3,HOU,CAR,0.31,0
1538,1,TB,DAL,0.52,1
1539,1,OAK,BAL,0.19,1
1539,1,NO,GB,0.2,1
1539,1,WSH,LAC,0.33,0
1539,1,TEN,ARI,0.34,0
1539,1,HOU,JAX,0.38,1
1539,1,ATL,PHI,0.54,0
1539,1,NE,MIA,0.62,0
1539,1,NYG,DEN,0.7,0
1539,1,KC,CLE,0.76,1
1539,1,CAR,NYJ,0.77,1
1539,1,LAR,CHI,0.8,1
1539,1,BUF,PIT,0.83,0
1539,2,PHI,SF,0.21,0
1539,2,MIA,BUF,0.22,0
1539,2,IND,LAR,0.25,0
1539,2,LAC,DAL,0.31,0
1539,2,NYJ,NE,0.34,0
1539,2,PIT,OAK,0.38,0
1539,2,CHI,CIN,0.38,1
1539,2,WSH,NYG,0.38,1
1539,2,ARI,MIN,0.39,1
1539,2,CAR,NO,0.42,1
1539,2,GB,DET,0.47,1
1539,2,BAL,KC,0.54,1
1539,2,SEA,TEN,0.55,0
1539,2,TB,ATL,0.6,1
1539,2,JAX,DEN,0.62,0
1539,2,CLE,HOU,0.78,1
1540,1,DET,SF,0.2,0
1540,1,CIN,MIN,0.3,1
1540,1,OAK,BAL,0.31,1
1540,1,NYG,DEN,0.43,0
1540,1,IND,SEA,0.47,0
1540,1,HOU,JAX,0.47,1
1540,1,NO,GB,0.49,1
1540,1,WSH,LAC,0.52,0
1540,1,BUF,PIT,0.52,0
1540,1,TEN,ARI,0.55,0
1540,1,ATL,PHI,0.6,0
1540,1,CAR,NYJ,0.65,1
1540,1,NE,MIA,0.67,0
1540,1,LAR,CHI,0.72,1
1540,1,KC,CLE,0.85,1
1540,1,TB,DAL,0.9,1
1540,2,CAR,NO,0.08,1
1540,2,IND,LAR,0.31,0
1540,2,NYJ,NE,0.37,0
1540,2,JAX,DEN,0.37,0
1540,2,MIA,BUF,0.4,0
1540,2,BAL,KC,0.46,1
1540,2,PHI,SF,0.47,0
1540,2,CHI,CIN,0.49,1
1540,2,WSH,NYG,0.51,1
1540,2,LAC,DAL,0.53,0
1540,2,PIT,OAK,0.53,0
1540,2,GB,DET,0.59,1
1540,2,ARI,MIN,0.59,1
1540,2,CLE,HOU,0.88,1
1540,2,TB,ATL,0.95,1
1540,2,SEA,TEN,0.98,0
1541,1,DET,SF,0.23,0
1541,1,OAK,BAL,0.27,1
1541,1,HOU,JAX,0.36,1
1541,1,NO,GB,0.37,1
1541,1,CIN,MIN,0.37,1
1541,1,NYG,DEN,0.4,0
1541,1,IND,SEA,0.44,0
1541,1,ATL,PHI,0.54,0
1541,1,WSH,LAC,0.54,0
1541,1,TEN,ARI,0.55,0
1541,1,CAR,NYJ,0.57,1
1541,1,NE,MIA,0.61,0
1541,1,KC,CLE,0.67,1
1541,1,TB,DAL,0.71,1
1541,1,BUF,PIT,0.78,0
1541,1,LAR,CHI,0.8,1
1541,2,NYJ,NE,0.34,0
1541,2,BAL,KC,0.35,1
1541,2,IND,LAR,0.35,0
1541,2,PHI,SF,0.36,0
1541,2,WSH,NYG,0.38,1
1541,2,JAX,DEN,0.4,0
1541,2,MIA,BUF,0.4,0
1541,2,CAR,NO,0.44,1
1541,2,CHI,CIN,0.45,1
1541,2,LAC,DAL,0.53,0
1541,2,PIT,OAK,0.6,0
1541,2,SEA,TEN,0.61,0
1541,2,ARI,MIN,0.68,1
1541,2,GB,DET,0.7,1
1541,2,CLE,HOU,0.7,1
1541,2,TB,ATL,0.75,1
1542,2,BAL,KC,0.25,1
1542,2,IND,LAR,0.31,0
1542,2,JAX,DEN,0.41,0
1542,2,NYJ,NE,0.46,0
1542,2,MIA,BUF,0.46,0
1542,2,PHI,SF,0.47,0
1542,2,LAC,DAL,0.48,0
1542,2,CAR,NO,0.48,1
1542,2,PIT,OAK,0.48,0
1542,2,CHI,CIN,0.52,1
1542,2,WSH,NYG,0.59,1
1542,2,ARI,MIN,0.6,1
1542,2,GB,DET,0.7,1
1542,2,SEA,TEN,0.7,0
1542,2,CLE,HOU,0.74,1
1542,2,TB,ATL,0.79,1
1542,3,HOU,CAR,0.24,0
1543,1,HOU,JAX,0.0,1
1543,1,WSH,LAC,0.0,0
1543,1,TEN,ARI,0.25,0
1543,1,TB,DAL,1.0,1
1544,1,IND,SEA,0.0,0
1544,1,DET,SF,0.0,0
1544,1,HOU,JAX,0.23,1
1544,1,NO,GB,0.29,1
1544,1,CAR,NYJ,0.38,1
1544,1,KC,CLE,0.39,1
1544,1,WSH,LAC,0.4,0
1544,1,NE,MIA,0.41,0
1544,1,NYG,DEN,0.66,0
1544,1,CIN,MIN,0.69,1
1544,1,OAK,BAL,0.69,1
1544,1,ATL,PHI,0.69,0
1544,1,TEN,ARI,0.72,0
1544,1,BUF,PIT,1.0,0
1544,1,LAR,CHI,1.0,1
1545,1,DET,SF,0.3,0
1545,1,NO,GB,0.3,1
1545,1,OAK,BAL,0.4,1
1545,1,HOU,JAX,0.5,1
1545,1,NYG,DEN,0.5,0
1545,1,IND,SEA,0.52,0
1545,1,CIN,MIN,0.57,1
1545,1,ATL,PHI,0.6,0
1545,1,WSH,LAC,0.6,0
1545,1,LAR,CHI,0.65,1
1545,1,NE,MIA,0.65,0
1545,1,TEN,ARI,0.7,0
1545,1,TB,DAL,0.7,1
1545,1,CAR,NYJ,0.7,1
1545,1,BUF,PIT,0.7,0
1545,1,KC,CLE,0.72,1
1545,2,NYJ,NE,0.3,0
1545,2,PHI,SF,0.3,0
1545,2,JAX,DEN,0.32,0
1545,2,CAR,NO,0.39,1
1545,2,MIA,BUF,0.4,0
1545,2,IND,LAR,0.44,0
1545,2,BAL,KC,0.45,1
1545,2,WSH,NYG,0.47,1
1545,2,CHI,CIN,0.57,1
1545,2,SEA,TEN,0.6,0
1545,2,LAC,DAL,0.61,0
1545,2,ARI,MIN,0.64,1
1545,2,PIT,OAK,0.66,0
1545,2,GB,DET,0.8,1
1545,2,TB,ATL,0.85,1
1545,2,CLE,HOU,0.86,1
1545,3,HOU,CAR,0.24,0
1546,1,DET,SF,0.4,0
1546,1,CIN,MIN,0.4,1
